GEOID,BLKGRPCE,area_demand,block_group_population_inferred,tract_pop,overlap_area,overlap_percent,tract_block_group_count
13067030326,3,64628.644183888886,1408.3333333333333,4225,0.00018441036899995977,100.0,3
13067030327,1,117639.42913519467,2563.5,5127,0.0003164342079999432,100.0,2
13067030327,2,117639.42913519467,2563.5,5127,0.00015734078099993013,100.0,2
13067030328,1,62915.411485996454,1371.0,4113,0.0001629120719999524,100.0,3
13067030328,2,62915.411485996454,1371.0,4113,0.00023947227699991648,100.0,3
13067030328,3,31419.46394170598,684.6666666666666,2054,0.0002564819219998582,100.0,3
13067030329,1,104285.39212394379,2272.5,4545,0.00023783227949987308,100.0,2
13067030329,2,104285.39212394379,2272.5,4545,0.00018045211849995543,100.0,2
13067030330,1,58387.582212995,1272.3333333333333,3817,0.00018186327899989054,100.0,3
13067030330,2,34019.90642957844,741.3333333333334,2224,0.00021328435599988544,100.0,3
13067030330,3,58387.582212995,1272.3333333333333,3817,0.000196218587499894,100.0,3
13067030331,1,83596.5776248409,1821.6666666666667,5465,0.00029183090649996865,100.0,3
13067030331,2,83596.5776248409,1821.6666666666667,5465,0.00022730412649993388,100.0,3
13067030331,3,83596.5776248409,1821.6666666666667,5465,0.00010417626949992447,100.0,3
13067030332,1,69707.15539549862,1519.0,3038,0.0001798770854999685,100.0,2
13067030332,2,69707.15539549862,1519.0,3038,0.00017633990199991984,100.0,2
13067030333,1,45385.369773632745,989.0,2967,0.000188570897999989,52.349,3
13067030333,2,45385.369773632745,989.0,2967,0.00022030109849988143,100.0,3
13067030333,3,48949.5056540697,1066.6666666666667,3200,0.00017328123449989672,99.768,3
13067030334,1,72690.0158962935,1584.0,3168,0.00013451157399997272,100.0,2
13067030334,2,72690.0158962935,1584.0,3168,0.0002546507839999208,100.0,2
13067030335,1,114266.50226121894,2490.0,4980,0.00028973059049988687,100.0,2
13067030335,2,114266.50226121894,2490.0,4980,0.0002254390549999879,100.0,2
13067030336,1,39752.352443285505,866.25,3465,0.00018467393799988084,100.0,4
13067030336,2,45809.85376797663,998.25,3993,0.00014907733949996203,100.0,4
13067030336,3,45809.85376797663,998.25,3993,0.0002824756859998807,100.0,4
13067030336,4,39752.352443285505,866.25,3465,0.0001326769315000065,100.0,4
13067030337,1,78227.42872341014,1704.6666666666667,5114,0.00016008870599995044,100.0,3
13067030337,2,78227.42872341014,1704.6666666666667,5114,0.0002187406844999972,100.0,3
13067030337,3,78227.42872341014,1704.6666666666667,5114,7.762823649991143e-05,100.0,3
13067030339,1,51924.71779460611,1131.5,2263,0.00016457461349994875,94.244,2
13067030339,2,111581.92781050355,2431.5,4863,0.00026634513449995113,98.579,2
13067030340,1,102862.7971158724,2241.5,4483,0.00016026343700002127,100.0,2
13067030340,2,102862.7971158724,2241.5,4483,0.0002588834269998645,100.0,2
13067030341,1,99696.37596887475,2172.5,4345,0.00018454269449989945,100.0,2
13067030341,2,99696.37596887475,2172.5,4345,0.0002696901104999218,100.0,2
13067030342,1,109333.30989451973,2382.5,4765,0.00019840137999991298,100.0,2
13067030342,2,109333.30989451973,2382.5,4765,0.0002707397194999053,100.0,2
13067030343,1,78716.92377995083,1715.3333333333333,5146,0.00018830804499999845,100.0,3
13067030343,2,78716.92377995083,1715.3333333333333,5146,0.00015313380149992192,100.0,3
13067030343,3,78716.92377995083,1715.3333333333333,5146,0.00010936890699993772,100.0,3
13067030344,1,57561.55930508258,1254.3333333333333,3763,9.177394199992991e-05,100.0,3
13067030344,2,57561.55930508258,1254.3333333333333,3763,0.00010351607399995076,100.0,3
13067030344,3,57561.55930508258,1254.3333333333333,3763,3.2591061500009885e-05,100.0,3
13067030345,1,100162.9259446401,2182.6666666666665,6548,0.0002151120589999437,100.0,3
13067030345,2,100162.9259446401,2182.6666666666665,6548,2.9882859000022066e-05,100.0,3
13067030345,3,100162.9259446401,2182.6666666666665,6548,0.00017364184549998018,100.0,3
13067030405,1,79848.8810982012,1740.0,6960,0.00015451724049995335,100.0,4
13067030405,2,79848.8810982012,1740.0,6960,6.0718172499964905e-05,100.0,4
13067030405,3,79848.8810982012,1740.0,6960,4.6631290999954854e-05,100.0,4
13067030405,4,79848.8810982012,1740.0,6960,0.00012866767199998645,100.0,4
13067030407,1,79084.04507235634,1723.3333333333333,5170,0.00018949603949993955,100.0,3
13067030407,2,79084.04507235634,1723.3333333333333,5170,0.0001131219379999823,100.0,3
13067030407,3,79084.04507235634,1723.3333333333333,5170,0.00011901891349995697,100.0,3
13067030408,1,60873.299296990735,1326.5,2653,0.00010472522733573975,98.742,2
13067030408,2,60873.299296990735,1326.5,2653,0.0001256157879999831,100.0,2
13067030409,1,76453.00914345011,1666.0,3332,0.00024321132649989481,100.0,2
13067030409,2,76453.00914345011,1666.0,3332,0.00011480285799993537,100.0,2
13067030410,1,103161.08316595187,2248.0,4496,0.00022399072699992212,100.0,2
13067030410,2,103161.08316595187,2248.0,4496,0.0001959618944999396,100.0,2
13067030411,1,33147.993360115324,722.3333333333334,2167,3.9065769999968e-05,100.0,3
13067030411,2,33147.993360115324,722.3333333333334,2167,0.00011084249699994655,100.0,3
13067030411,3,33147.993360115324,722.3333333333334,2167,4.5178092499938285e-05,100.0,3
13067030412,1,56720.239676653255,1236.0,4944,6.632622599996217e-05,100.0,4
13067030412,2,56720.239676653255,1236.0,4944,7.661204949997826e-05,100.0,4
13067030412,3,56720.239676653255,1236.0,4944,4.7181003999959056e-05,98.862,4
13067030412,4,56720.239676653255,1236.0,4944,5.480709000015091e-06,100.0,4
13067030413,1,74617.40268142249,1626.0,4878,5.237959799999585e-05,100.0,3
13067030413,2,74617.40268142249,1626.0,4878,2.5059605999998902e-05,100.0,3
13067030413,3,74617.40268142249,1626.0,4878,6.312365849995222e-05,100.0,3
13067030414,1,65209.919563530966,1421.0,2842,6.764629299994757e-05,99.995,2
13067030414,2,65209.919563530966,1421.0,2842,0.0001737567164999999,98.182,2
13067030502,1,59305.38544400881,1292.3333333333333,3877,0.00016831226700000085,62.758,3
13067030502,2,55756.546284088756,1215.0,3645,0.0004945157239998983,99.997,3
13067030502,3,59305.38544400881,1292.3333333333333,3877,0.00017704615549993244,100.0,3
13067030504,1,20134.308380365386,438.75,1755,0.00020872983399992693,58.729,4
13067030504,2,44719.96243114773,974.5,3898,0.00019270233450000398,100.0,4
13067030504,3,44719.96243114773,974.5,3898,8.781885649998242e-05,99.973,4
13067030504,4,20134.308380365386,438.75,1755,1.125629199996324e-05,100.0,4
13067030505,1,69431.81442619448,1513.0,6052,0.00017489638999996235,100.0,4
13067030505,2,69431.81442619448,1513.0,6052,0.00012926927749991665,100.0,4
13067030505,3,69431.81442619448,1513.0,6052,6.191982599995993e-05,100.0,4
13067030505,4,69431.81442619448,1513.0,6052,0.000149227276000008,100.0,4
13067030506,1,105662.0969704645,2302.5,4605,0.0005210732374998671,100.0,2
13067030506,2,105662.0969704645,2302.5,4605,0.0002638416599999293,100.0,2
13067030507,1,140768.0705567426,3067.5,6135,0.0003983811549999214,99.622,2
13067030507,2,140768.0705567426,3067.5,6135,0.00020434902049989246,100.0,2
13067030601,1,40123.29791582025,874.3333333333334,2623,0.0002550233724999876,99.423,3
13067030601,2,40123.29791582025,874.3333333333334,2623,8.576357099994465e-05,100.0,3
13067030601,3,84346.11693016884,1838.0,5514,0.0005715240539999398,99.616,3
13067030602,1,84288.75422823048,1836.75,7347,0.0010097870394999177,100.0,4
13067030602,2,84288.75422823048,1836.75,7347,0.00011696524899997091,100.0,4
13067030602,3,84288.75422823048,1836.75,7347,0.00029606181499993,100.0,4
13067030602,4,84288.75422823048,1836.75,7347,0.00013757209649995855,100.0,4
13067030700,1,52991.66405065967,1154.75,4619,0.0001379347949999588,100.0,4
13067030700,2,52991.66405065967,1154.75,4619,8.483311300003872e-05,100.0,4
13067030700,3,52991.66405065967,1154.75,4619,0.00010423823399997226,100.0,4
13067030700,4,52991.66405065967,1154.75,4619,9.312135449994774e-05,100.0,4
13067030800,1,102488.02746320843,2233.3333333333335,6700,0.00011861548699994802,100.0,3
13067030800,2,102488.02746320843,2233.3333333333335,6700,0.0002928435079999157,100.0,3
13067030800,3,102488.02746320843,2233.3333333333335,6700,0.00013101664800001475,92.412,3
13067030901,1,33600.776287415465,732.2,3661,0.0003183566889999327,100.0,5
13067030901,2,38795.54257495361,845.4,4227,0.0002000478659638146,99.946,5
13067030901,3,33600.776287415465,732.2,3661,5.459156650000159e-05,100.0,5
13067030901,4,33600.776287415465,732.2,3661,0.00018054155096382046,99.948,5
13067030901,5,38795.54257495361,845.4,4227,0.00029129865849987675,100.0,5
13067030902,1,60873.299296990735,1326.5,5306,9.087461100001477e-05,100.0,4
13067030902,2,60873.299296990735,1326.5,5306,0.00011966361299990226,100.0,4
13067030902,3,60873.299296990735,1326.5,5306,8.158471749998904e-05,100.0,4
13067030902,4,60873.299296990735,1326.5,5306,0.00020483042449992756,100.0,4
13067030904,1,43767.74157897091,953.75,3815,7.037358749998888e-05,100.0,4
13067030904,2,43767.74157897091,953.75,3815,0.00010750926049991662,100.0,4
13067030904,3,47232.448776048026,1029.25,4117,6.260319299997793e-05,100.0,4
13067030904,4,47232.448776048026,1029.25,4117,9.251079349991293e-05,99.999,4
13067030905,1,51259.310452121106,1117.0,4468,0.00011730901799990606,100.0,4
13067030905,2,51259.310452121106,1117.0,4468,0.00022698559549996588,100.0,4
13067030905,3,51374.035855997834,1119.5,4478,0.00015014691099990099,100.0,4
13067030905,4,51374.035855997834,1119.5,4478,0.00010333798149995435,100.0,4
13067031001,1,83122.37928881709,1811.3333333333333,5434,0.00012642718399998054,100.0,3
13067031001,2,83122.37928881709,1811.3333333333333,5434,0.0011339694569998636,93.853,3
13067031001,3,83122.37928881709,1811.3333333333333,5434,0.00014240559999999304,100.0,3
13067031002,1,48494.42821869201,1056.75,4227,0.00010471327899995505,63.275,4
13067031002,2,59806.35304093718,1303.25,5213,8.750133249996907e-05,100.0,4
13067031002,3,48494.42821869201,1056.75,4227,8.977935200003816e-05,97.445,4
13067031002,4,59806.35304093718,1303.25,5213,0.00011610753249999059,100.0,4
13067031004,1,100602.7066595009,2192.25,8769,0.0001320589474999263,100.0,4
13067031004,2,100602.7066595009,2192.25,8769,8.61388515000131e-05,100.0,4
13067031004,3,100602.7066595009,2192.25,8769,0.0001287860369999474,100.0,4
13067031004,4,100602.7066595009,2192.25,8769,5.995486600000002e-05,100.0,4
13067031005,1,120668.17979754024,2629.5,5259,0.0002961499699999844,100.0,2
13067031005,2,120668.17979754024,2629.5,5259,0.00019844079699990258,100.0,2
13067031101,1,107979.55012877437,2353.0,7059,0.00012848461449999424,100.0,3
13067031101,2,107979.55012877437,2353.0,7059,0.00010110413899994552,100.0,3
13067031101,3,107979.55012877437,2353.0,7059,9.484134999997831e-05,100.0,3
13067031106,1,45247.69928898067,986.0,3944,0.00021097547149991164,100.0,4
13067031106,2,49813.77036327436,1085.5,4342,0.0002763122824999172,99.964,4
13067031106,3,49813.77036327436,1085.5,4342,0.00018275269049997553,100.0,4
13067031106,4,45247.69928898067,986.0,3944,0.00020574568049999995,100.0,4
13067031108,1,27029.305153356607,589.0,2356,0.00010440770999995635,100.0,4
13067031108,2,27029.305153356607,589.0,2356,6.963444499998415e-05,100.0,4
13067031108,3,29736.82468484734,648.0,2592,9.855898899992438e-05,100.0,4
13067031108,4,27029.305153356607,589.0,2356,5.482834099994034e-05,100.0,4
13067031110,1,72965.35686559764,1590.0,3180,0.00012892416349998483,100.0,2
13067031110,2,72965.35686559764,1590.0,3180,0.00013458566899991148,100.0,2
13067031111,1,77554.37302066667,1690.0,3380,0.00010578679949990613,100.0,2
13067031111,2,77554.37302066667,1690.0,3380,8.476017650000523e-05,100.0,2
13067031112,1,106939.37313362538,2330.3333333333335,6991,9.309859949999761e-05,100.0,3
13067031112,2,106939.37313362538,2330.3333333333335,6991,0.00013609851149995708,100.0,3
13067031112,3,106939.37313362538,2330.3333333333335,6991,0.00016886113299994065,100.0,3
13067031113,1,65393.48020973373,1425.0,1425,0.00010713289099994016,100.0,1
13067031114,1,76521.84438577613,1667.5,6670,8.749073749997772e-05,100.0,4
13067031114,2,76521.84438577613,1667.5,6670,9.921266849994958e-05,99.999,4
13067031114,3,76521.84438577613,1667.5,6670,5.007734400001627e-05,100.0,4
13067031114,4,76521.84438577613,1667.5,6670,3.861292649996032e-05,100.0,4
13067031115,1,96598.79006420316,2105.0,4210,0.00010329049499996347,100.0,2
13067031115,2,96598.79006420316,2105.0,4210,0.0002547469884998708,100.0,2
13067031116,1,64276.81961200027,1400.6666666666667,4202,0.00013965850149993676,100.0,3
13067031116,2,64276.81961200027,1400.6666666666667,4202,8.244120500000504e-05,99.965,3
13067031116,3,64276.81961200027,1400.6666666666667,4202,4.4841260499983536e-05,99.999,3
13067031117,1,97669.56050038594,2128.3333333333335,6385,0.00017976450649997394,100.0,3
13067031117,2,97669.56050038594,2128.3333333333335,6385,0.00024929556049986816,98.588,3
13067031117,3,97669.56050038594,2128.3333333333335,6385,0.00016413771550001876,99.947,3
13067031118,1,82632.88423227641,1800.6666666666667,5402,0.00014655711099999106,100.0,3
13067031118,2,82632.88423227641,1800.6666666666667,5402,0.00023037254649989168,100.0,3
13067031118,3,82632.88423227641,1800.6666666666667,5402,0.00011751355899997833,100.0,3
13067031205,1,59183.01167987364,1289.6666666666667,3869,0.0003512325764998848,70.375,3
13067031205,2,59183.01167987364,1289.6666666666667,3869,0.00011817656449995012,100.0,3
13067031205,3,44069.85180917962,960.3333333333334,2881,0.00011980880399995119,99.895,3
13067031206,1,44742.90751192308,975.0,2925,0.0003570295159999206,68.262,3
13067031206,2,74755.07316607457,1629.0,4887,6.128819199996316e-05,100.0,3
13067031206,3,74755.07316607457,1629.0,4887,0.000197929197499942,63.375,3
13067031207,1,75932.92064587561,1654.6666666666667,4964,0.00015654690849992574,99.279,3
13067031207,2,75932.92064587561,1654.6666666666667,4964,8.072136449994989e-05,100.0,3
13067031207,3,75932.92064587561,1654.6666666666667,4964,3.800218099999085e-05,100.0,3
13067031208,1,56674.34951510256,1235.0,3705,8.86449935000151e-05,100.0,3
13067031208,2,44008.66492711203,959.0,2877,0.00013815104749991086,99.438,3
13067031208,3,56674.34951510256,1235.0,3705,0.00012733612749992254,100.0,3
13067031209,1,107015.85673620987,2332.0,4664,0.00022914263049989057,100.0,2
13067031209,2,107015.85673620987,2332.0,4664,0.0001032582864998748,100.0,2
13067031211,1,37079.25053295779,808.0,2424,1.7889509999975412e-05,100.0,3
13067031211,2,37079.25053295779,808.0,2424,5.735144599993638e-05,50.513,3
13067031211,3,37079.25053295779,808.0,2424,1.5364909499965192e-05,100.0,3
13067031212,1,120920.57568606903,2635.0,2635,0.0004085826544998177,100.0,1
13067031306,1,104767.23882022603,2283.0,4566,0.00022422127749992035,100.0,2
13067031306,2,104767.23882022603,2283.0,4566,0.00031550051849991957,100.0,2
13067031307,1,67917.4390950217,1480.0,4440,0.00024940581299981543,97.949,3
13067031307,2,67917.4390950217,1480.0,4440,0.0003906215500000074,100.0,3
13067031307,3,28727.241130732153,626.0,1878,0.0003708796134999037,99.373,3
13067031308,1,72231.11428078658,1574.0,4722,0.00019606798499990742,100.0,3
13067031308,2,72231.11428078658,1574.0,4722,0.00015862922050002192,99.999,3
13067031308,3,72231.11428078658,1574.0,4722,0.00027043351649991634,100.0,3
13067031309,1,30654.627915861143,668.0,2672,0.00016500765400000262,100.0,4
13067031309,2,30654.627915861143,668.0,2672,0.00020999006249988587,100.0,4
13067031309,3,48895.96713226056,1065.5,4262,0.00023890003549993568,99.999,4
13067031309,4,48895.96713226056,1065.5,4262,0.00016150444199993392,100.0,4
13067031310,1,80078.33190595463,1745.0,5235,8.038124549996369e-05,100.0,3
13067031310,2,30363.990226040103,661.6666666666666,1985,0.0009589814794998562,100.0,3
13067031310,3,80078.33190595463,1745.0,5235,0.0001151759709999535,100.0,3
13067031311,1,73454.85192213833,1600.6666666666667,4802,0.00025076201099992446,100.0,3
13067031311,2,80078.33190595463,1745.0,5235,0.0002598946334999111,92.147,3
13067031311,3,80078.33190595463,1745.0,5235,0.0002744076259998817,100.0,3
13067031312,1,62754.795920569035,1367.5,5470,0.00020120287449997912,100.0,4
13067031312,2,62754.795920569035,1367.5,5470,0.00010356961049989843,100.0,4
13067031312,3,62754.795920569035,1367.5,5470,0.00029657368099996563,55.603,4
13067031312,4,69156.47345689034,1507.0,6028,0.00040855393749980216,100.0,4
13067031313,1,115574.37186541362,2518.5,5037,0.0007023288379998367,73.538,2
13067031313,2,138381.78215610672,3015.5,6031,0.0005673697364998527,100.0,2
13067031404,1,21499.54068649842,468.5,1874,0.00016000588649995207,100.0,4
13067031404,2,49022.16507652495,1068.25,4273,0.0003337835364998871,100.0,4
13067031404,3,49022.16507652495,1068.25,4273,0.000229933111999942,100.0,4
13067031404,4,21499.54068649842,468.5,1874,0.00013722871899986608,100.0,4
13067031405,1,43705.78986087748,952.4,4762,0.00015484135899996432,100.0,5
13067031405,2,43705.78986087748,952.4,4762,0.0002524777189999009,99.727,5
13067031405,3,37262.811179160555,812.0,4060,0.00012102332000001944,99.999,5
13067031405,4,37262.811179160555,812.0,4060,0.0001228887429999573,97.664,5
13067031405,5,37262.811179160555,812.0,4060,0.00033495684699980555,100.0,5
13067031406,1,71711.0257832121,1562.6666666666667,4688,0.00017079964549991078,100.0,3
13067031406,2,71711.0257832121,1562.6666666666667,4688,0.0002228263974999807,100.0,3
13067031406,3,56062.4806944267,1221.6666666666667,3665,0.0002138268824999563,100.0,3
13067031408,1,49897.90232611729,1087.3333333333333,3262,0.00019111607771991068,100.0,3
13067031408,2,62930.70820651334,1371.3333333333333,4114,0.0009031860449998856,100.0,3
13067031408,3,49897.90232611729,1087.3333333333333,3262,0.0002651586969999677,100.0,3
13067031409,1,133792.76600103767,2915.5,5831,0.0005565246834999656,100.0,2
13067031409,2,133792.76600103767,2915.5,5831,0.0007593615184999236,92.674,2
13067031503,1,37125.14069450848,809.0,3236,0.00023131971199991092,99.801,4
13067031503,2,34819.16007658629,758.75,3035,0.0003865621849998645,100.0,4
13067031503,3,31882.189737342112,694.75,2779,0.00037407361449989606,99.258,4
13067031503,4,37125.14069450848,809.0,3236,0.0001374609419999519,100.0,4
13067031505,1,79527.64996734635,1733.0,5199,0.0003772636029998657,100.0,3
13067031505,2,79527.64996734635,1733.0,5199,0.00028152133199997375,95.623,3
13067031505,3,51626.43174452663,1125.0,3375,0.00028820165202791715,92.989,3
13067031506,1,95619.79995112176,2083.6666666666665,6251,0.00047285691099987787,100.0,3
13067031506,2,95619.79995112176,2083.6666666666665,6251,0.00029884319249989696,100.0,3
13067031506,3,95619.79995112176,2083.6666666666665,6251,0.00013684782549996876,100.0,3
13067031507,1,74296.17155056765,1619.0,3238,0.00012958954099999792,100.0,2
13067031507,2,74296.17155056765,1619.0,3238,0.0002544075684998742,100.0,2
13067031508,1,85539.26113048679,1864.0,3728,0.00040198195552792456,100.0,2
13067031508,2,85539.26113048679,1864.0,3728,0.0004640281989999235,58.217,2
13067031509,1,48964.80237458659,1067.0,5335,0.0006119089689999154,98.792,5
13067031509,2,48964.80237458659,1067.0,5335,0.00039498181499987177,100.0,5
13067031509,3,48964.80237458659,1067.0,5335,0.00022296767149994253,100.0,5
13067031509,4,61336.7899286527,1336.6,6683,0.00053213608600004,99.374,5
13067031509,5,61336.7899286527,1336.6,6683,0.0006049428239998812,100.0,5
13069010100,1,50249.726898005916,1095.0,3285,0.0190059167329993,100.0,3
13069010100,2,50249.726898005916,1095.0,3285,0.005990324670499437,100.0,3
13069010100,3,50249.726898005916,1095.0,3285,0.006449037378999745,100.0,3
13069010200,1,72735.90605784419,1585.0,3170,0.009334254471999507,100.0,2
13069010200,2,72735.90605784419,1585.0,3170,0.015485240022999424,100.0,2
13069010300,1,55504.15039555996,1209.5,2419,0.01954492854149896,99.997,2
13069010300,2,80078.33190595463,1745.0,3490,0.006588845703999442,100.0,2
13069010400,1,31251.20001602012,681.0,2724,0.0013106607909997806,100.0,4
13069010400,2,37756.13041583048,822.75,3291,0.00011896625449995213,100.0,4
13069010400,3,31251.20001602012,681.0,2724,0.00012507134499998372,100.0,4
13069010400,4,37756.13041583048,822.75,3291,0.0015712344919997841,100.0,4
13069010500,1,56674.34951510256,1235.0,3705,0.002129409063499736,100.0,3
13069010500,2,56674.34951510256,1235.0,3705,0.0001508127599999398,100.0,3
13069010500,3,56674.34951510256,1235.0,3705,0.001955500498499944,100.0,3
13069010600,1,90265.94777020789,1967.0,5901,0.020199719210999254,100.0,3
13069010600,2,90265.94777020789,1967.0,5901,0.006521789951999753,100.0,3
13069010600,3,90265.94777020789,1967.0,5901,0.008247433730499873,100.0,3
13069010700,1,44364.31367912988,966.75,3867,0.0022836593554996605,100.0,4
13069010700,2,44364.31367912988,966.75,3867,0.0019227297384999014,100.0,4
13069010700,3,44364.31367912988,966.75,3867,8.87941574999657e-05,100.0,4
13069010700,4,19721.296926409173,429.75,1719,0.004193093347999654,100.0,4
13069010801,1,75336.34854571664,1641.6666666666667,4925,0.006891371030499504,100.0,3
13069010801,2,75336.34854571664,1641.6666666666667,4925,0.001410480531999926,99.99,3
13069010801,3,75336.34854571664,1641.6666666666667,4925,6.901872249997242e-05,100.0,3
13069010802,1,69630.67179291413,1517.3333333333333,4552,0.0017142994539997701,100.0,3
13069010802,2,69630.67179291413,1517.3333333333333,4552,0.004716119906499464,100.0,3
13069010802,3,69630.67179291413,1517.3333333333333,4552,0.00023520397899999757,100.0,3
13071970100,1,51511.7063406499,1122.5,2245,0.014626969933499134,100.0,2
13071970100,2,84621.45789947298,1844.0,3688,0.01339150667299941,100.0,2
13071970200,1,63741.43439390888,1389.0,2778,0.006321313368999663,100.0,2
13071970200,2,63741.43439390888,1389.0,2778,0.01067758690599966,100.0,2
13071970300,1,22311.796545945643,486.2,2431,0.003404047889499587,100.0,5
13071970300,2,22311.796545945643,486.2,2431,0.0009081883209998067,98.926,5
13071970300,3,20356.875663886236,443.6,2218,6.811213199996363e-05,100.0,5
13071970300,4,20356.875663886236,443.6,2218,8.043909849998677e-05,100.0,5
13071970300,5,20356.875663886236,443.6,2218,6.501728750000585e-05,100.0,5
13071970400,1,62594.180355141616,1364.0,4092,0.0051065436629995796,100.0,3
13071970400,2,62594.180355141616,1364.0,4092,0.0017869979634999235,100.0,3
13071970400,3,62594.180355141616,1364.0,4092,0.0002497429824999444,100.0,3
13071970500,1,85470.42588816075,1862.5,3725,0.012977479371499354,100.0,2
13071970500,2,85470.42588816075,1862.5,3725,0.008138143359999428,100.0,2
13071970600,1,48551.790920630374,1058.0,3174,0.0036439686429996965,100.0,3
13071970600,2,48551.790920630374,1058.0,3174,0.007735785346999617,100.0,3
13071970600,3,32536.12453943945,709.0,2127,0.008385276627499341,100.0,3
13071970701,1,27270.22850149773,594.25,2377,0.00018483543949983385,100.0,4
13071970701,2,27270.22850149773,594.25,2377,0.0003177101659998725,98.871,4
13071970701,3,52223.003844685605,1138.0,4552,0.0032647955094996907,100.0,4
13071970701,4,52223.003844685605,1138.0,4552,0.00022969201749994923,100.0,4
13071970702,1,107795.9894825716,2349.0,2349,0.000320370699499858,99.9,1
13071970800,1,37331.64642148659,813.5,3254,0.00035183862649994826,100.0,4
13071970800,2,37331.64642148659,813.5,3254,9.29961634999395e-05,100.0,4
13071970800,3,37331.64642148659,813.5,3254,8.47526449999872e-05,100.0,4
13071970800,4,37331.64642148659,813.5,3254,9.320456599996643e-05,100.0,4
13071970900,1,46234.337762320516,1007.5,4030,0.005676417270999625,100.0,4
13071970900,2,31664.211469976333,690.0,2760,0.010932491940999593,100.0,4
13071970900,3,46234.337762320516,1007.5,4030,0.004450780941499497,100.0,4
13071970900,4,31664.211469976333,690.0,2760,0.012840261816499153,100.0,4
13073030102,1,59620.497886656885,1299.2,6496,0.000311521445999823,100.0,5
13073030102,2,59620.497886656885,1299.2,6496,0.00023286171649999682,100.0,5
13073030102,3,33398.859576592426,727.8,3639,0.0011101138844997881,100.0,5
13073030102,4,59620.497886656885,1299.2,6496,0.00040064639499998644,100.0,5
13073030102,5,59620.497886656885,1299.2,6496,0.0001438053449999486,100.0,5
13073030103,1,184248.9986260217,4015.0,4015,0.0004960998374998463,100.0,1
13073030105,1,85432.18408686851,1861.6666666666667,5585,0.0002461010769999221,99.857,3
13073030105,2,85432.18408686851,1861.6666666666667,5585,0.00016088688899993094,100.0,3
13073030105,3,85432.18408686851,1861.6666666666667,5585,0.00014533811500001218,100.0,3
13073030106,1,78908.13278641204,1719.5,3439,0.00021237352449993228,100.0,2
13073030106,2,78908.13278641204,1719.5,3439,0.00026160767249990653,99.988,2
13073030201,1,97072.98840022697,2115.3333333333335,6346,0.00022541482300002794,100.0,3
13073030201,2,97072.98840022697,2115.3333333333335,6346,0.00022533131149987884,100.0,3
13073030201,3,97072.98840022697,2115.3333333333335,6346,0.00023697433999994377,99.664,3
13073030202,1,130924.63090411953,2853.0,2853,0.00024504024249989096,100.0,1
13073030203,1,74330.58917173068,1619.75,6479,0.00010243255299998101,100.0,4
13073030203,2,74330.58917173068,1619.75,6479,0.00028053020049993797,100.0,4
13073030203,3,74330.58917173068,1619.75,6479,9.038343899994552e-05,100.0,4
13073030203,4,74330.58917173068,1619.75,6479,0.00020400086850000593,100.0,4
13073030302,1,66650.87063622265,1452.4,7262,6.658545899997678e-05,100.0,5
13073030302,2,66650.87063622265,1452.4,7262,0.0002729176939999319,87.129,5
13073030302,3,38942.39109191582,848.6,4243,0.00015185404699996448,100.0,5
13073030302,4,66650.87063622265,1452.4,7262,0.001302476404999905,100.0,5
13073030302,5,38942.39109191582,848.6,4243,0.00022615486949998224,100.0,5
13073030304,1,235600.0894012442,5134.0,10268,0.0016208736494999062,100.0,2
13073030304,2,235600.0894012442,5134.0,10268,0.0021603891639996905,100.0,2
13073030306,1,166260.0552981511,3623.0,7246,0.0007080912254998619,100.0,2
13073030306,2,166260.0552981511,3623.0,7246,0.0002343120119998927,99.988,2
13073030307,1,82682.59857395632,1801.75,7207,0.0003011212659999712,100.0,4
13073030307,2,82682.59857395632,1801.75,7207,0.0004191615314998801,99.858,4
13073030307,3,82682.59857395632,1801.75,7207,0.0002803536439999487,100.0,4
13073030307,4,82682.59857395632,1801.75,7207,0.00013000855349994735,100.0,4
13073030308,1,284541.9466950554,6200.5,12401,0.0004844461529998703,100.0,2
13073030308,2,284541.9466950554,6200.5,12401,0.0017083836414998202,100.0,2
13073030309,1,43435.0379077284,946.5,3786,0.0007777369169998494,100.0,4
13073030309,2,74789.49078723758,1629.75,6519,0.0005541581594999794,100.0,4
13073030309,3,74789.49078723758,1629.75,6519,0.00028301572199985667,100.0,4
13073030309,4,74789.49078723758,1629.75,6519,0.0007097845629999307,100.0,4
13073030401,1,51970.607956156804,1132.5,2265,0.011685013554499215,100.0,2
13073030401,2,51970.607956156804,1132.5,2265,0.0064786228999995565,100.0,2
13073030402,1,167024.89132399592,3639.6666666666665,10919,0.006500138231499534,100.0,3
13073030402,2,167024.89132399592,3639.6666666666665,10919,0.0006718314704998736,100.0,3
13073030402,3,28543.68048452939,622.0,1866,0.010267100856499284,74.424,3
13073030503,1,182979.37082311927,3987.3333333333335,11962,0.0016542106130384864,99.999,3
13073030503,2,182979.37082311927,3987.3333333333335,11962,0.004357356354499444,100.0,3
13073030503,3,182979.37082311927,3987.3333333333335,11962,0.0033635090814999476,100.0,3
13073030504,1,102908.68727742309,2242.5,4485,0.0009519213169997625,100.0,2
13073030504,2,102908.68727742309,2242.5,4485,0.004600330449499702,99.996,2
13073030505,1,398464.2727446442,8683.0,8683,0.0019481718870384115,99.933,1
13073030506,1,58957.38505224941,1284.75,5139,0.00158071145799989,100.0,4
